,index,ID,strategy,label
861,186,3041.0,He's on 2.2 milligrams of amlodapine (Norvasc) twice daily ,4.0
862,176,3041.0,"We have, at times, suspected a pheochromocytoma, renal artery stenosis, seizures, heart problems, and more",4.0
863,174,3041.0,"doctors finally identified that his blood pressure was dangerously high, like 145/100",4.0
864,173,3041.0,"Roughly 5 weeks ago, my 2 year 4 month old boy started acting very lethargic and just overall weird",4.0
865,181,3041.0,"Doppler ultrasound of renal arteries, normal",4.0
866,185,3041.0, the doctors have essentially exhausted their testing,4.0
867,182,3041.0,"MRI of brain and abdomen, normal - renal arteries were normal, no mass on adrenal glands,",4.0
868,177,3041.0,the doctors are running out of things to look for,4.0
869,869,3106.0,"he has trouble sitting still , fidgits,makes noises at the wong time , ",4.0
870,870,3106.0,"likes to act the fool , ",4.0
871,881,3106.0, just so confused as the boy at home isnot the boy the teachers talk about.,4.0
872,878,3106.0,hes always asking questions.. ,4.0
873,866,3106.0,"caring,funny,clever child that loves playing games,friends,",4.0
874,876,3106.0,At home he can be alittle willful ,4.0
875,876,3106.0,At home he can be alittle willful ,4.0
876,868,3106.0," his trouble concentrating in class , ",4.0
877,867,3106.0,"loves school, loves to play sports and takes note of the coach. 
",4.0
878,877,3106.0,"he likes to know the in and out of everything , ",4.0
879,867,3106.0,"loves school, loves to play sports and takes note of the coach. 
",4.0
880,879,3106.0,I know this is all over the place ,4.0
881,871,3106.0,dos'nt seem to be afraid of anything even being told off,4.0
882,878,3106.0,hes always asking questions.. ,4.0
883,879,3106.0,I know this is all over the place ,4.0
884,866,3106.0,"caring,funny,clever child that loves playing games,friends,",4.0
885,874,3106.0, will for no reason start going off in a different direction instead of staying on track.,4.0
886,870,3106.0,"likes to act the fool , ",4.0
887,873,3106.0,He's doing very well at his book work ,4.0
888,875,3106.0, this has'nt gone any furher.,4.0
889,880,3106.0,we are having trouble dealing with this,4.0
890,872,3106.0, -his actions on the playground seem to be a little over board aswell,4.0
891,872,3106.0, -his actions on the playground seem to be a little over board aswell,4.0
892,865,3106.0,"A little back ground , our son is a happy , ",4.0
893,868,3106.0," his trouble concentrating in class , ",4.0
894,875,3106.0, this has'nt gone any furher.,4.0
895,880,3106.0,we are having trouble dealing with this,4.0
896,865,3106.0,"A little back ground , our son is a happy , ",4.0
897,873,3106.0,He's doing very well at his book work ,4.0
898,874,3106.0, will for no reason start going off in a different direction instead of staying on track.,4.0
899,871,3106.0,dos'nt seem to be afraid of anything even being told off,4.0
900,881,3106.0, just so confused as the boy at home isnot the boy the teachers talk about.,4.0
901,877,3106.0,"he likes to know the in and out of everything , ",4.0
902,869,3106.0,"he has trouble sitting still , fidgits,makes noises at the wong time , ",4.0
903,635,3091.0,my child is 6  ,4.0
904,635,3091.0,my child is 6  ,4.0
905,637,3091.0,"yet the evidence is so bloody clear, ",4.0
906,634,3091.0,i think i know im going thrrough this at the moment,4.0
907,638,3091.0,i think they should repeat test alot more sooner.,4.0
908,634,3091.0,i think i know im going thrrough this at the moment,4.0
909,637,3091.0,"yet the evidence is so bloody clear, ",4.0
910,638,3091.0,i think they should repeat test alot more sooner.,4.0
911,636,3091.0,"and yet still not diagnoised, ",4.0
912,636,3091.0,"and yet still not diagnoised, ",4.0
913,2854,893,"When [name] goes to play groups his conversation with children is awkward, he only wants to talk about what he is interested in. I encourage and help [name] to talk about other things.",1.0
914,2822,893,I need to invite more of his peers over to our place to play or to meet at a park,0.0
915,2848,893,Use a chore chart for reinforcement,2.0
916,2810,893,Encourage [name] not to get upset when routines change or he does not get what he wants,1.0
917,2849,893,Watch [name] from a close distance and let him do more on his own,0.0
918,2820,893,"I cut [name]'s hair at home and he really hates it. It is quite the struggle to get it cut, using a reinforcement like watching an extra video clip has helped",2.0
919,2827,893,Make sure the grocery store I shop at has a car cart so [name] is happy during shopping trip,0.0
920,2811,893,Encourage [name] to do more things on his own,1.0
921,2844,893,Take [name] to more playgrounds,0.0
922,2847,893,Talk through in steps what we will be doing before getting there,0.0
923,2823,893,Invite more people over for him to play with,0.0
924,2818,893,Give [name] more opportunity to play outside,0.0
925,2821,893,I have been encouraging [name] to help take care of his baby brother. We talk about importance of caring for others and family,1.0
926,2845,893,Take [name] to playground more often,0.0
927,2826,893,"Make sure [name] has snacks throughout the day, I have noticed when he has not eaten his behaviors are aorse",0.0
928,2830,893,[name] has a hard time with transitions at doctor appointments and sometimes it takes a lot of reinforcement to help him through it,2.0
929,2833,893,"[name] is not interested in building, dress up or puzzles. He does enjoy doing workbook pages during homeschool though",4.0
930,2832,893,"[name] has obsessions with certain movies and characters and he constantly wants to watch YouTube toy reviews.He has a chart and is allowed to watch one in the morning, afternoon and evening. The chart has helped to narrow it down to three times a day",0.0
931,2814,893,"Getting rest: During his baby brothers nap, [name] watches a tv show or paints/colors for rest time since he will no longer takes naps",4.0
932,2819,893,"Had to take [name] to the ER recently and he screamed all the way in,while there and on the way out. I think the unknown and new environment made him very scared. To help him I asked for a blanket for him to hold onto and talked about all of his favorite movies and characters",0.0
933,2837,893,Reminding him that he can cover his ears if noise is too loud,1.0
934,2853,893,When I change his brothers diaper I ask [name] to throw away the dirty diaper or get the wipes for me. Sometimes he will help but not often. I will keep asking,1.0
935,2843,893,Take [name] to more activities so he can get use to more sensory stimulation ,0.0
936,2824,893,It is hard to get [name] to pick up his toys. He now has a chore chart and this helps to motivate him,0.0
937,2852,893,When I bring groceries home [name] likes to help carry the grocery bags from the door to the kitchen table,4.0
938,2812,893,Encourage [name] to do thins on his own,1.0
939,2831,893,[name] has been doing board games with his OT and learning the steps of playing game and taking turns,3.0
940,2840,893,Screen time: I have been trying to have [name] do painting ot coloring during quiet time instead of watching tv.,2.0
941,2836,893,"Personal care: [name] has been working on getting dressed on his own, but continues to struggle with this. I try to give him the opportunity to do it on his own as much as possible.",3.0
942,2813,893,"Getting dressed, [name] has been practicing dressing himself and can now get dressed by himself with assistance.",3.0
943,2835,893,"[name] now has a chore chart and eats a star very every chore he completes. Picking up his toys is one of those chores, the chart has helped.",0.0
944,2817,893,Give him more opportunities to help set the table,1.0
945,2851,893,When he does have friends over or goes to their house to play I try to encourage interaction between [name] and peers,0.0
946,2842,893,Take [name] to meet new children in community,0.0
947,2839,893,"Schedule play date with new friends, so he can meet others",0.0
948,2841,893,Take him to more events ,0.0
949,2829,893,"[name] does not like to do puzzles, play with blocks or dress up. I have been giving more opportunities for him to do puzzles and providing encouragement ",0.0
950,2838,893,Schedule more play date,0.0
951,2815,893,Getting rest: [name] has a hard time relaxing and resting. He no longer takes naps. When his younger brother naps he has quiet time by watching tv or doing something quiet.,4.0
952,2850,893,"We have no family in town, but we FaceTime almost daily with grandparents",0.0
953,2816,893,"Getting rest: [name] has a very hard time falling asleep and staying asleep at night. His pediatrician recommended melatonin. This has helped a lot. He still wakes up at night and wakes very early in the morning, but is getting more sleep than he use to.",0.0
954,2846,893,Taking a bath: [name] does not like his hair washed or touched. We have started to let him try to dump water on his head himself to wash hair and this seems to make it a little more bearable,1.0
955,2825,893,Let [name] play outside more often and explore outdoors,0.0
956,2828,893,"[name] can not pedal a bike, I can give him more opportunities to practice his tricycle",3.0
957,2834,893,"[name] is very into movies and toy review clips on YouTube. We have limited the amount of time he can watch his toy review videos to 3 x a day. Morning, afternoon and evening.",0.0
958,1284,212,Doing the same routines over and over. If he does not go to bed we have to start back at the begining.,0.0
959,1310,212,understanind,4.0
960,1298,212,Letting him to do what other people are doing.,1.0
961,1294,212,He can not stand to be dirty or touch certian thinks so explaining to him that its ok and letting him clean off as much as he needs to has started to open him up to touching more things.,0.0
962,1311,212,Watching where and what he seems to like.,2.0
963,1282,212,Being ok with his constant wants and needs even when he really doesn't want or need it.,0.0
964,1285,212,encouragement.,1.0
965,1286,212,Explaining things over and over trying to kep him calm.,0.0
966,1289,212,Finding space for him to run.,0.0
967,1292,212,Getting siblings to participate with him.,0.0
968,1301,212,Playtime on his level.,0.0
969,1305,212,Taking turns and choosing something different.,1.0
970,1299,212,Letting him to hold something or bring something of his.,1.0
971,1302,212,Redirecting what is bothersome to him.,0.0
972,1293,212,Giving him something to do so that I can get done what has to be done.,0.0
973,1300,212,Planing for the future when he gets older.,0.0
974,1287,212,Expose him to it in brief encounters.,1.0
975,1295,212,He likes putting stuff in so loading the dryer is a good task to practice start to finish.,2.0
976,1309,212,Trying new things ,1.0
977,1290,212,Finding things that he likes or that will keep him busy.,2.0
978,1306,212,Try and get him to interact rather then be in control.,1.0
979,1308,212,Try to get him to interact by incorporating stuff he likes.,2.0
980,1297,212,Letting him pick his own cloths has been a big help to getting him dressed.,1.0
981,1288,212,Finding something that he likes.,2.0
982,1283,212,Bringing stuff form home.,0.0
983,1291,212,Getting other people to play with him.,0.0
984,1307,212,Try and keep him occupied so he doesnt want to run around.,0.0
985,1296,212,Keeping it as short as I can.,4.0
986,1303,212,Reminding him what is and what is not trash. ,2.0
987,1304,212,Staying away from anyplace with moving cars.,0.0
988,1268,3128.0,nose stretching and shoulder shrugging about June last year. ,4.0
989,1304,3128.0,"computer games, wii games etc.. and tiredness ",4.0
990,1285,3128.0," today, he is more or less tic free. ",4.0
991,1275,3128.0,even though my son was not displaying them at the time. ,4.0
992,1291,3128.0,I just thought I would post an update ,4.0
993,1316,3128.0,however it was never diagnosed in this child ,4.0
994,1281,3128.0,2 have not. ,4.0
995,1279,3128.0,She has 3 other children under her care with the contition. ,4.0
996,1323,3128.0,The worst symptoms lasted approx. 2 weeks ,4.0
997,1323,3128.0,The worst symptoms lasted approx. 2 weeks ,4.0
998,1267,3128.0,"He started grunting/throat clearing, eye scrunching, ",4.0
999,1299,3128.0,It is positive for us all that at least research is being done ,4.0
1000,1296,3128.0,The Paediatric Consultant we had at Derriford left ,4.0
1001,1310,3128.0,the symptoms will disappear. ,4.0
1002,1314,3128.0, A child of a cousin is a pretty tenuous relationship ,4.0
1003,1293,3128.0,My son is 8 now ,4.0
1004,1320,3128.0,"to baby programmes, poor writing  ",4.0
1005,1309,3128.0,"I am hoping that at around 13, ",4.0
1006,1324,3128.0,The tics gradually reduced ,4.0
1007,1325,3128.0,still haven't totally gone.,4.0
1008,1303,3128.0,One thing I have noticed as a parent  ,4.0
1009,1320,3128.0,"to baby programmes, poor writing  ",4.0
1010,1295,3128.0,regarding the severity of his tics. ,4.0
1011,1278,3128.0,This along with the tics and grunting and speedy onset,4.0
1012,1271,3128.0,He has a high riding epiglotis ,4.0
1013,1336,3128.0,there are kids certainly a lot worse of than ours.,4.0
1014,1265,3128.0,he probably has PANDAS in March this year. ,4.0
1015,1268,3128.0,nose stretching and shoulder shrugging about June last year. ,4.0
1016,1280,3128.0,"1 has had a recurrance, ",4.0
1017,1264,3128.0,My son was told by a paediatric Consultant,4.0
1018,1297,3128.0,went to Exeter hospital (I think) and a new one took over. ,4.0
1019,1296,3128.0,The Paediatric Consultant we had at Derriford left ,4.0
1020,1332,3128.0,not many have heard of. ,4.0
1021,1283,3128.0,"right on cue, Harvey's tics worsened ",4.0
1022,1315,3128.0,"to imply a genetic link, ",4.0
1023,1306,3128.0,they increase at the end of the day ,4.0
1024,1324,3128.0,The tics gradually reduced ,4.0
1025,1284,3128.0,even though he says he doesn't have a sore throat.,4.0
1026,1311,3128.0,I have hope ,4.0
1027,1335,3128.0,at least it isn't life threatening ,4.0
1028,1311,3128.0,I have hope ,4.0
1029,1301,3128.0,disregarding the condition affecting our kids. ,4.0
1030,1289,3128.0,he seems to have a recognised condition with a treatment.,4.0
1031,1278,3128.0,This along with the tics and grunting and speedy onset,4.0
1032,1287,3128.0,he was extremely excited so maybe it was that. ,4.0
1033,1328,3128.0,1st diagnosis of this condition is very hard and scary  ,4.0
1034,1302,3128.0,"my son has no more chance of stopping the grunts, blinks & twists than he could a sneeze.",4.0
1035,1313,3128.0,disappeared as he grew up.,4.0
1036,1270,3128.0,we initially put it down to that though we were worried and confused for him.,4.0
1037,1298,3128.0,My son has never had a positive throat swab ,4.0
1038,1308,3128.0,"Like most parents on here, ",4.0
1039,1329,3128.0,it does get easier. ,4.0
1040,1333,3128.0,I am sure all parents of kids with P.a.n.d.a..s will learn to do as best they can.,4.0
1041,1277,3128.0,is a sign of chorea (pronounced like Korea). ,4.0
1042,1274,3128.0,She listened to the symptoms ,4.0
1043,1333,3128.0,I am sure all parents of kids with P.a.n.d.a..s will learn to do as best they can.,4.0
1044,1276,3128.0,his fingers were flickering ,4.0
1045,1334,3128.0,"I don't want to patronise, ",4.0
1046,1290,3128.0,I would love to connect with any mums in a similar situation.,4.0
1047,1331,3128.0,but I am just a mum who's son has some weird condition ,4.0
1048,1315,3128.0,"to imply a genetic link, ",4.0
1049,1282,3128.0,"Last week, we all went down with colds/sore throats",4.0
1050,1326,3128.0, Stress seems to trigger increases too ,4.0
1051,1329,3128.0,it does get easier. ,4.0
1052,1317,3128.0,the similarities are very striking. ,4.0
1053,1322,3128.0,not there in front of him. ,4.0
1054,1331,3128.0,but I am just a mum who's son has some weird condition ,4.0
1055,1318,3128.0,There was a much larger increase in Jan 2012 ,4.0
1056,1304,3128.0,"computer games, wii games etc.. and tiredness ",4.0
1057,1266,3128.0,He is 5.,4.0
1058,1264,3128.0,My son was told by a paediatric Consultant,4.0
1059,1277,3128.0,is a sign of chorea (pronounced like Korea). ,4.0
1060,1313,3128.0,disappeared as he grew up.,4.0
1061,1302,3128.0,"my son has no more chance of stopping the grunts, blinks & twists than he could a sneeze.",4.0
1062,1286,3128.0,I am still unsure if this is what my son has ,4.0
1063,1309,3128.0,"I am hoping that at around 13, ",4.0
1064,1275,3128.0,even though my son was not displaying them at the time. ,4.0
1065,1303,3128.0,One thing I have noticed as a parent  ,4.0
1066,1305,3128.0,all greatly increase the severity of the tics ,4.0
1067,1310,3128.0,the symptoms will disappear. ,4.0
1068,1284,3128.0,even though he says he doesn't have a sore throat.,4.0
1069,1327,3128.0,"inc. new school year, holidays, xmas and all the excitement and the lead up to birthdays.",4.0
1070,1294,3128.0,we seem to be in a wax & wane situation ,4.0
1071,1330,3128.0," I am sorry if I can't answer your questions, ",4.0
1072,1319,3128.0,including regression where our 7 year old went back ,4.0
1073,1283,3128.0,"right on cue, Harvey's tics worsened ",4.0
1074,1273,3128.0,"after that was dismissed as a cause,",4.0
1075,1297,3128.0,went to Exeter hospital (I think) and a new one took over. ,4.0
1076,1332,3128.0,not many have heard of. ,4.0
1077,1337,3128.0, if someone is trying to palm you off.,4.0
1078,1287,3128.0,he was extremely excited so maybe it was that. ,4.0
1079,1272,3128.0,had to be investigated regarding the grunting ,4.0
1080,1318,3128.0,There was a much larger increase in Jan 2012 ,4.0
1081,1336,3128.0,there are kids certainly a lot worse of than ours.,4.0
1082,1271,3128.0,He has a high riding epiglotis ,4.0
1083,1265,3128.0,he probably has PANDAS in March this year. ,4.0
1084,1289,3128.0,he seems to have a recognised condition with a treatment.,4.0
1085,1305,3128.0,all greatly increase the severity of the tics ,4.0
1086,1312,3128.0,I found out that my cousins son had the same symptoms ,4.0
1087,1270,3128.0,we initially put it down to that though we were worried and confused for him.,4.0
1088,1321,3128.0,total inability to imagine or be inspired to think about anything ,4.0
1089,1291,3128.0,I just thought I would post an update ,4.0
1090,1325,3128.0,still haven't totally gone.,4.0
1091,1328,3128.0,1st diagnosis of this condition is very hard and scary  ,4.0
1092,1273,3128.0,"after that was dismissed as a cause,",4.0
1093,1292,3128.0,I have had a few alerts regarding new posts since I wrote this.,4.0
1094,1299,3128.0,It is positive for us all that at least research is being done ,4.0
1095,1272,3128.0,had to be investigated regarding the grunting ,4.0
1096,1288,3128.0,"Frankly, I am just so relieved it isn't likely to be tourettes ",4.0
1097,1327,3128.0,"inc. new school year, holidays, xmas and all the excitement and the lead up to birthdays.",4.0
1098,1307,3128.0,when I believe fatigue sets in.,4.0
1099,1288,3128.0,"Frankly, I am just so relieved it isn't likely to be tourettes ",4.0
1100,1282,3128.0,"Last week, we all went down with colds/sore throats",4.0
1101,1322,3128.0,not there in front of him. ,4.0
1102,1276,3128.0,his fingers were flickering ,4.0
1103,1306,3128.0,they increase at the end of the day ,4.0
1104,1293,3128.0,My son is 8 now ,4.0
1105,1266,3128.0,He is 5.,4.0
1106,1312,3128.0,I found out that my cousins son had the same symptoms ,4.0
1107,1294,3128.0,we seem to be in a wax & wane situation ,4.0
1108,1319,3128.0,including regression where our 7 year old went back ,4.0
1109,1321,3128.0,total inability to imagine or be inspired to think about anything ,4.0
1110,1285,3128.0," today, he is more or less tic free. ",4.0
1111,1274,3128.0,She listened to the symptoms ,4.0
1112,1292,3128.0,I have had a few alerts regarding new posts since I wrote this.,4.0
1113,1295,3128.0,regarding the severity of his tics. ,4.0
1114,1298,3128.0,My son has never had a positive throat swab ,4.0
1115,1330,3128.0," I am sorry if I can't answer your questions, ",4.0
1116,1279,3128.0,She has 3 other children under her care with the contition. ,4.0
1117,1335,3128.0,at least it isn't life threatening ,4.0
1118,1316,3128.0,however it was never diagnosed in this child ,4.0
1119,1281,3128.0,2 have not. ,4.0
1120,1286,3128.0,I am still unsure if this is what my son has ,4.0
1121,1290,3128.0,I would love to connect with any mums in a similar situation.,4.0
1122,1334,3128.0,"I don't want to patronise, ",4.0
1123,1269,3128.0,He had a very traumatic time last Easter ,4.0
1124,1326,3128.0, Stress seems to trigger increases too ,4.0
1125,1308,3128.0,"Like most parents on here, ",4.0
1126,1317,3128.0,the similarities are very striking. ,4.0
1127,1280,3128.0,"1 has had a recurrance, ",4.0
1128,1314,3128.0, A child of a cousin is a pretty tenuous relationship ,4.0
1129,1300,3128.0,Dr''s presumably can't go on ,4.0
1130,1269,3128.0,He had a very traumatic time last Easter ,4.0
1131,1267,3128.0,"He started grunting/throat clearing, eye scrunching, ",4.0
1132,1337,3128.0, if someone is trying to palm you off.,4.0
1133,1301,3128.0,disregarding the condition affecting our kids. ,4.0
1134,1307,3128.0,when I believe fatigue sets in.,4.0
1135,1300,3128.0,Dr''s presumably can't go on ,4.0
1136,1492,350,Knowing what is going on. ,0.0
1137,1485,350,Encourage him. Lots of encouragement! ,1.0
1138,1486,350,Find different ways to get things done. ,0.0
1139,1489,350,Give him lots of instructions. ,0.0
1140,1487,350,Find easier ways to do them. ,0.0
1141,1495,350,More consistency. ,0.0
1142,1504,350,Work on fine motor skills. ,3.0
1143,1499,350,Remind him often to go potty. ,2.0
1144,1500,350,"Research! Tons of research on everything, ideas on how to do things, things to do, places to go, etc. ",0.0
1145,1498,350,No clue. ,4.0
1146,1503,350,"When he gets older, put him in them.  ",4.0
1147,1488,350,"Get him out in the world, take him places, get involved. ",0.0
1148,1491,350,have things more accessible to him. ,0.0
1149,1484,350,"Cooler weather and AC!!  We live in Texas it is hot and he has heat intolerance.  It puts lots of limits on things, but we do have a cooling vest. ",0.0
1150,1497,350,na,4.0
1151,1493,350,Make sure he has enough rest to do the things he wants to do. ,0.0
1152,1494,350,Make time and have lots of patience. ,0.0
1153,1501,350,Try to keep up his strength and work around when he can do things. ,0.0
1154,1505,350,Work on his strength. ,3.0
1155,1506,350,Work on strength. ,3.0
1156,1502,350,We are really involved. ,4.0
1157,1507,350,"Work with him all the time.  Have things ready for him to do, motivate him to join in. ",0.0
1158,1483,350,Being able to go there.  He loves people!!! ,0.0
1159,1496,350,na,4.0
1160,1490,350,Have lot so patience and time. ,1.0
1161,1037,3119.0, then she does have Behavior Issue's and wont listen. ,4.0
1162,1041,3119.0,she has food allergys. ,4.0
1163,1035,3119.0,You are a angel to have taken your boys and done everything .for them.,4.0
1164,1049,3119.0,he was born like this.,4.0
1165,1054,3119.0,cause he has no control over any part of his body except 1 arm .,4.0
1166,1046,3119.0, he has NO control being his hands are twisted ,4.0
1167,1022,3119.0, I love her so much.,4.0
1168,1035,3119.0,You are a angel to have taken your boys and done everything .for them.,4.0
1169,1028,3119.0,does how they should interact.,4.0
1170,1051,3119.0,he did not get oxygen to his brain. ,4.0
1171,1048,3119.0,talks like you and I do. ,4.0
1172,1040,3119.0,Im so happy you answered me. ,4.0
1173,1044,3119.0,I want to tell you this ,4.0
1174,1045,3119.0,he has no control over his back.or arms. ,4.0
1175,1053,3119.0,but once in his chair he goes i get scared he will fall. ,4.0
1176,1055,3119.0,how old are your sons now? ,4.0
1177,1028,3119.0,does how they should interact.,4.0
1178,1018,3119.0,Really need some help here.,4.0
1179,1023,3119.0,my other grandchildren seem way ahead,4.0
1180,1021,3119.0,she has a speech and therapy Dr.,4.0
1181,1056,3119.0,Im so glad to meet you ,4.0
1182,1033,3119.0,yes we have the cards.and all.,4.0
1183,1051,3119.0,he did not get oxygen to his brain. ,4.0
1184,1043,3119.0,.I have a cousin who has Cerebral palsy ,4.0
1185,1042,3119.0,"her hearing is fine,its delayed speech. ",4.0
1186,1025,3119.0,I can feel an see something isnt right.,4.0
1187,1040,3119.0,Im so happy you answered me. ,4.0
1188,1019,3119.0,My 2 yr old grandchild just dont seem normal.,4.0
1189,1057,3119.0,my name is [name] live in Pa.,4.0
1190,1059,3119.0,.I so love your attitude.an all ,4.0
1191,1025,3119.0,I can feel an see something isnt right.,4.0
1192,1059,3119.0,.I so love your attitude.an all ,4.0
1193,1037,3119.0, then she does have Behavior Issue's and wont listen. ,4.0
1194,1034,3119.0, im in the usa. ,4.0
1195,1045,3119.0,he has no control over his back.or arms. ,4.0
1196,1052,3119.0,he does need to be put on pot to bed. and everything. ,4.0
1197,1039,3119.0,she did better yesterday. ,4.0
1198,1022,3119.0, I love her so much.,4.0
1199,1048,3119.0,talks like you and I do. ,4.0
1200,1029,3119.0,an my youngest daughter says she knows something is wrong with her.,4.0
1201,1060,3119.0,you have come threw with your sons please keep in touch,4.0
1202,1038,3119.0,she will lay on floor dirt. and cry she dont want to walk. with us an hold hands ,4.0
1203,1024,3119.0,.my 3 yr old granddaughter talks like a grown up.,4.0
1204,1023,3119.0,my other grandchildren seem way ahead,4.0
1205,1046,3119.0, he has NO control being his hands are twisted ,4.0
1206,1018,3119.0,Really need some help here.,4.0
1207,1055,3119.0,how old are your sons now? ,4.0
1208,1060,3119.0,you have come threw with your sons please keep in touch,4.0
1209,1044,3119.0,I want to tell you this ,4.0
1210,1021,3119.0,she has a speech and therapy Dr.,4.0
1211,1049,3119.0,he was born like this.,4.0
1212,1036,3119.0, at 2 they are going threw a hard.time,4.0
1213,1050,3119.0, because whn his mom went into labor she bled.,4.0
1214,1054,3119.0,cause he has no control over any part of his body except 1 arm .,4.0
1215,1041,3119.0,she has food allergys. ,4.0
1216,1057,3119.0,my name is [name] live in Pa.,4.0
1217,1058,3119.0,also your right it goin to be a real journey ,4.0
1218,1036,3119.0, at 2 they are going threw a hard.time,4.0
1219,1039,3119.0,she did better yesterday. ,4.0
1220,1056,3119.0,Im so glad to meet you ,4.0
1221,1031,3119.0, need some help in this.thank you,4.0
1222,1043,3119.0,.I have a cousin who has Cerebral palsy ,4.0
1223,1029,3119.0,an my youngest daughter says she knows something is wrong with her.,4.0
1224,1024,3119.0,.my 3 yr old granddaughter talks like a grown up.,4.0
1225,1030,3119.0,an maybe a form of autism.,4.0
1226,1027,3119.0,she is a handful.,4.0
1227,1034,3119.0, im in the usa. ,4.0
1228,1020,3119.0,will say thank you.your welcome.but crys and turns it off.,4.0
1229,1047,3119.0,he is remarkable.,4.0
1230,1026,3119.0,my daughter had her at 38.,4.0
1231,1038,3119.0,she will lay on floor dirt. and cry she dont want to walk. with us an hold hands ,4.0
1232,1030,3119.0,an maybe a form of autism.,4.0
1233,1027,3119.0,she is a handful.,4.0
1234,1052,3119.0,he does need to be put on pot to bed. and everything. ,4.0
1235,1032,3119.0,Thank you so much. ,4.0
1236,1033,3119.0,yes we have the cards.and all.,4.0
1237,1026,3119.0,my daughter had her at 38.,4.0
1238,1031,3119.0, need some help in this.thank you,4.0
1239,1042,3119.0,"her hearing is fine,its delayed speech. ",4.0
1240,1058,3119.0,also your right it goin to be a real journey ,4.0
1241,1047,3119.0,he is remarkable.,4.0
1242,1020,3119.0,will say thank you.your welcome.but crys and turns it off.,4.0
1243,1032,3119.0,Thank you so much. ,4.0
1244,1053,3119.0,but once in his chair he goes i get scared he will fall. ,4.0
1245,1019,3119.0,My 2 yr old grandchild just dont seem normal.,4.0
1246,1050,3119.0, because whn his mom went into labor she bled.,4.0
1247,392,02-075,*Name* needs to be encouraged to participate in arts and crafts. He doesn't want to try new things because he says he's not good at it :(,1.0
1248,372,02-075,"Getting Clean: He likes to keep his hands and face clean bu bathtimes are often a battle. We encourage ""him"" to be independent and teach him how to perform these tasks (ie. Putting on own shirts)",1.0
1249,612,02-075,We read books about the body and its functions. This helps him understand what is going on,0.0
1250,524,02-075,"Now that *name* is recovering and able to do more, his screen time is limisted",0.0
1251,367,02-075,"""he"" has utilized an educational assistant to help him while sick",4.0
1252,380,02-075,Sometimes we have to withold our help to force him to try things himself,3.0
1253,809,02-075,Allow adequate time for rest,0.0
1254,817,02-075,We remimd *name* to clean up his toys when he is finished with them,2.0
1255,813,02-075,Turn off radio/TV when trying to get him to focus on something,0.0
1256,530,02-075,Online activities allow *name* to participate in classroom activities even when he can't be there,0.0
1257,807,02-075,"*name* loves music and bedtime stories, but has to be encouraged to draw/colour",4.0
1258,370,02-075,Before and after school program helped him feel less anxious about getting to/from school,0.0
1259,811,02-075,As he learns to read we encourage *name* to help read his bedtime story,1.0
1260,376,02-075,"Personal Care Management: ""He"" is recently fully potty-trained and is in a good routine for brushing his teeth. He needs help to dress himself",4.0
1261,433,02-075,Encourage *name* to use washroom independently (ie. Wipe own bum),1.0
1262,373,02-075,"Indoor Play: As above, we ould like to see indoor play replace some of his screen time. We have seen some natural pregression lately, but will limit screen time if necessary.",0.0
1263,391,02-075,*Name* needs to be encouraged to clean up is toys and put his used dishes on the kitchen counter; praise when done,1.0
1264,377,02-075,[name] is extremely shy!! He would rather sit and observce kids playing than participate,4.0
1265,379,02-075,"Set rule. Bedtime @ 0800, homework before TV, ect.",0.0
1266,368,02-075,"""He"" is encouraged to play/socialize with kids @ recess. His interaction will carry into after school activities once he gets a little older",1.0
1267,806,02-075,*name* is reminded to put his dirty laundry in the hamper,2.0
1268,371,02-075,"Cleaning up: ""he"" needs reminding to pick up his toys once he is finished playing with them.",2.0
1269,382,02-075,The school encourages socialization,1.0
1270,614,02-075,We try to be conscious of his feelings and encourage him; we try not to let him away with the manipulation,1.0
1271,432,02-075,Encourage *name* to brush his own teeth,1.0
1272,814,02-075,We encourage *name* to help set the table and clear the table,1.0
1273,805,02-075,*name* is learning to prepare his plate of food and we encourage him to help clear the table after a meal,1.0
1274,816,02-075,"We have to limit screen time, otherwise he would do nothing else",0.0
1275,384,02-075,"We have enrolled him in soccer, but he got too sick to participate. We enrolled him in daycare to expose his to more children before he started school in September",0.0
1276,803,02-075, Use reward strategies,2.0
1277,375,02-075,Meal preparation: loves to meal plan and watch cooking take place. Could help set the table more oten,2.0
1278,389,02-075,"*Name's* class has an area with a mat, pillow, and blanket that he can use when he gets tires. ",0.0
1279,546,02-075,Predictable schedule for meds,0.0
1280,378,02-075,"Screen time: since being sick ""he"" watched A LOT of televisions; as he recovers, we would like to see screen time reduce.",0.0
1281,815,02-075,We have a stool at the bathroom sink to allow *name* to act more independently when brushing his teeth,0.0
1282,383,02-075,"The teacher will call on ""him"" to answer questions in class",4.0
1283,804,02-075,"*name* is hesitant to participate in circle time. The teacher will call on him and try to make him comfortable, building his confidence",1.0
1284,808,02-075,*name* needs to often be led to play and doesn't play by himself very often,4.0
1285,374,02-075,"Laundry and dishes: with progress in dressing/undressing self we would like 'Him"" to put his laundry in his basket",4.0
1286,387,02-075, We encourage him to play with children in and outside of school,1.0
1287,609,02-075,"We have tried enrolling him in sports, but so fat that hasn't gone well",0.0
1288,810,02-075,Allow for rest time,0.0
